"e","# Default ignored files
","","0","1624296612571",".gitignore","1.1.7 for 2019-2020 @t1"
"e","/shelf/
/workspace.xml
","","24","1624296612580",".gitignore","1.1.7 for 2019-2020 @t1"
"e","# Datasource local storage ignored files
","","47","1624296612708",".gitignore","1.1.7 for 2019-2020 @t1"
"e","/dataSources/
/dataSources.local.xml
","","88","1624296612713",".gitignore","1.1.7 for 2019-2020 @t1"
"e","# Editor-based HTTP Client requests
","","125","1624296612749",".gitignore","1.1.7 for 2019-2020 @t1"
"e","/httpRequests/
","","161","1624296612754",".gitignore","1.1.7 for 2019-2020 @t1"
